show_id,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,type
81092331,1st Summoning,Raymond Wood,"Hayley Lovitt, Teddy Cole, Brook Todd, Ace Harney, Jason Macdonald",United States,26-Jul-19,2018,TV-MA,94 min,"Horror Movies, Independent Movies","Student filmmakers uncover occult rituals tied to an abandoned warehouse, then gradually realize the horror is closer than they think.",Movie
80232852,"Big Dreams, Small Spaces",,Monty Don,United Kingdom,,2017,TV-G,3 Seasons,"British TV Shows, International TV Shows, Reality TV",Writer and presenter Monty Don helps England's budding horticulturists plant and grow the gardens of their dreams.,TV Show
80173485,Boi,Jorge M. Fontana,"Bernat Quintana, Adrian Pang, Andrew Lua, Rachel Lascar, Fina Rius, Miranda Gas",Spain,26-Jul-19,2018,TV-MA,111 min,"Dramas, Independent Movies, International Movies",A young chauffeur who's at a crossroads in his life escorts a pair of clients around Barcelona and becomes embroiled in their mysterious quest.,Movie
81028404,Eerie,Mikhail Red,"Bea Alonzo, Jake Cuenca, Maxene Magalona, Charo Santos, Mary Joy Apostol, Gabby Padilla, Gillian Vicencio","Philippines, Singapore",26-Jul-19,2019,TV-14,100 min,"Horror Movies, International Movies","When a student's suicide rattles an all-girls Catholic school, a clairvoyant guidance counselor leans on a ghost to uncover the convent's abusive past.",Movie
81032626,Fake or Fortune?,,"Fiona Bruce, Philip Mould, Bendor Grosvenor",United Kingdom,26-Jul-19,2015,TV-G,1 Season,"British TV Shows, Crime TV Shows, Docuseries",Fiona Bruce and Philip Mould use investigative skills and scientific techniques to determine if paintings are real or just impressive forgeries.,TV Show
80198508,Girls With Balls,Olivier Afonso,"Victor Artus Solaro, Manon Azem, Louise Blachère, Tiphaine Daviot, Margot Dufrene, Anne-Solenne Hatte, Camille Razat, Dany Verissimo-Petit, Denis Lavant, Aurélien Cotentin, Mathieu Madénian, Thomas Vandenberghe","France, Belgium",26-Jul-19,2019,TV-MA,77 min,"Comedies, Horror Movies, International Movies","Stranded in the woods and eyeballed by twisted hunters, members of a women’s volleyball team bump it up in the most dangerous game of their lives.",Movie
80228239,Guy Martin: Last Flight of the Vulcan Bomber,James Woodroffe,"Guy Martin, Kevin Stone, Shaun Dooley",United Kingdom,26-Jul-19,2015,TV-G,57 min,"Documentaries, International Movies",Guy Martin assists in preparing the last airworthy Vulcan bomber for a farewell tour while revealing the stories behind the iconic aircraft.,Movie
80233104,Love Your Garden,,"Alan Titchmarsh, David Domoney, Frances Tophill, Katie Rushworth",United Kingdom,26-Jul-19,2013,TV-G,1 Season,"British TV Shows, International TV Shows, Reality TV",Famed horticulturist Alan Titchmarsh hosts this uplifting show in which he and his team travel the U.K. planting dream gardens for deserving citizens.,TV Show
80228129,Mary Portas: Secret Shopper,,Mary Portas,United Kingdom,26-Jul-19,2016,TV-14,1 Season,"British TV Shows, International TV Shows, Reality TV",Retail consultant Mary Portas collaborates with Britain's most complained-about stores to help them better serve fed-up customers.,TV Show
81032669,Monty Don's French Gardens,Rachel Bell,,United Kingdom,26-Jul-19,2013,TV-G,1 Season,"British TV Shows, Docuseries, International TV Shows","TV personality Monty Don visits France’s most famous gardens to dig up the influence of power, culture and passion on their conceptions and designs.",TV Show
81032659,Monty Don's Italian Gardens,,Monty Don,United Kingdom,26-Jul-19,2011,TV-G,1 Season,"British TV Shows, Docuseries, International TV Shows","From horticultural hideaways to luxurious botanical displays, TV personality Monty Don explores the history behind Italy’s most extraordinary gardens.",TV Show
81026700,My First First Love,,"Ji Soo, Jung Chae-yeon, Jinyoung, Choi Ri, Kang Tae-oh, Hong Ji-yoon",South Korea,,2019,TV-PG,2 Seasons,"International TV Shows, Korean TV Shows, Romantic TV Shows","Due to various personal reasons, a group of Yun Tae-o’s friends move into his house, where they experience love, friendship, and everything in between.",TV Show
70242311,Orange Is the New Black,,"Taylor Schilling, Kate Mulgrew, Laura Prepon, Jason Biggs, Natasha Lyonne, Michael Harney, Uzo Aduba, Danielle Brooks, Samira Wiley, Dascha Polanco, Selenis Leyva, Nick Sandow, Yael Stone, Taryn Manning, Lea DeLaria, Matt McGorry, Emma Myles, Vicky Jeudy, Laverne Cox, Pablo Schreiber, Lori Petty, Ruby Rose, Adrienne C. Moore, Jackie Cruz, Elizabeth Rodriguez",United States,,2019,TV-MA,7 Seasons,"TV Comedies, TV Dramas","A privileged New Yorker ends up in a women's prison when a past crime catches up with her in this Emmy-winning series from the creator of ""Weeds.""",TV Show
80201328,Sugar Rush,,"Candace Nelson, Adriano Zumbo, Hunter March",United States,,2019,TV-PG,2 Seasons,Reality TV,Time's the most important ingredient as teams race against the clock – and each other – to bake up the best-tasting sweets.,TV Show
80155932,The Exception,David Leveaux,"Lily James, Jai Courtney, Christopher Plummer, Janet McTeer, Ben Daniels, Eddie Marsan, Anton Lesser, Mark Dexter, Kris Cuppens","United Kingdom, United States",26-Jul-19,2016,R,107 min,"Dramas, Romantic Movies","During World War II, a Nazi officer charged with protecting an exiled Kaiser Wilhelm II from spies begins a steamy affair with a secretive Dutch maid.",Movie
80994020,The Son,Sebastián Schindel,"Joaquín Furriel, Martina Gusmán, Luciano Cáceres, Heidi Toini, Regina Lamm",Argentina,26-Jul-19,2019,TV-MA,93 min,"Dramas, Independent Movies, International Movies","In this psychological thriller, painter Lorenzo's life spirals out of control as he fears his wife is trying to isolate him from their infant son.",Movie
80130521,The Worst Witch,,"Bella Ramsey, Clare Higgins, Meibh Campbell, Raquel Cassidy, Jenny Richardson, Miriam Petche, Tallulah Milligan, Wendy Craig, Shauna Shim","United Kingdom, Germany",,2019,TV-Y7,3 Seasons,"British TV Shows, Kids' TV","After stumbling into a school for witches, a bumbling heroine comes to realize that she just might belong there. Based on Jill Murphy's beloved books.",TV Show
80236236,Another Life,,"Katee Sackhoff, Justin Chatwin, Samuel Anderson, Blu Hunt, AJ Rivera, Jake Abel, Alex Ozerov, Alexander Eling, Lina Renna, Selma Blair",United States,25-Jul-19,2019,TV-MA,1 Season,"TV Action & Adventure, TV Dramas, TV Mysteries","After a massive alien artifact lands on Earth, Niko Breckinridge leads an interstellar mission to track down its source and make first contact.",TV Show
80117542,The Great Hack,"Karim Amer, Jehane Noujaim",,United States,24-Jul-19,2019,TV-MA,114 min,Documentaries,Explore how a data company named Cambridge Analytica came to symbolize the dark side of social media in the wake of the 2016 U.S. presidential election.,Movie
81128790,Eurovision Song Contest,,"Bar Refaeli, Erez Tal, Assi Azar, Lucy Ayoub",,23-Jul-19,2019,TV-PG,1 Season,International TV Shows,Singers from all over Europe represent their countries in an international showdown and vie for superstar glory.,TV Show
80225024,The Competition,Harvey Lowry,"Thora Birch, Chris Klein, Claire Coffee, David Blue, Kelsey Tucker, Michael Draper, Jason Tobias, Gabrielle Stone, Catherine Johnson, Tiffany Fallon",United States,23-Jul-19,2018,TV-14,103 min,"Comedies, Romantic Movies","After developing an ""infidelity formula"" said to repel cheating, a popular blogger crosses paths with a charming lawyer willing to put it to the test.",Movie
70108777,Inglourious Basterds,Quentin Tarantino,"Brad Pitt, Mélanie Laurent, Christoph Waltz, Eli Roth, Michael Fassbender, Diane Kruger, Daniel Brühl, Til Schweiger, Gedeon Burkhard, Jacky Ido, B.J. Novak, Sylvester Groth, Martin Wuttke","Germany, United States",22-Jul-19,2009,R,153 min,Action & Adventure,"A Jewish cinema owner in occupied Paris is forced to host a Nazi premiere, where a group of American soldiers called the Basterds plans a face-off.",Movie
80217743,My Hotter Half,,Melvin Odoom,United Kingdom,22-Jul-19,2017,TV-14,1 Season,"British TV Shows, International TV Shows, Reality TV","Couples compete to see who can take the sexiest selfie, with the loser getting a much-needed makeover.",TV Show
80233419,Storage Wars: Northern Treasures,,"Ursula Stolf, Paul Kenny, Bogart Kenny, Roy Dirnbeck, Don Reinhart, Rick Coffill, Cindy Hayden",United States,22-Jul-19,2015,TV-MA,1 Season,"International TV Shows, Reality TV","In Canada, a colorful collection of treasure-seeking scavengers bid on the largely unknown contents of repossessed and abandoned storage units.",TV Show
70259259,Unfinished Song,Paul Andrew Williams,"Terence Stamp, Gemma Arterton, Christopher Eccleston, Vanessa Redgrave, Anne Reid, Elizabeth Counsell, Ram John Holder, Bill Thomas, Orla Hill","United Kingdom, Germany",22-Jul-19,2012,PG-13,94 min,"Comedies, Dramas, Independent Movies","With his wife terminally ill, Arthur's future seems grim. But he learns to find joy in life again when he joins an unconventional church choir.",Movie
80057611,Beat Bugs,,"Ashleigh Ball, Lili Beaudoin, Charles Demers, Rebecca Husain, Erin Mathews","Australia, Canada",,2018,TV-Y,3 Seasons,Kids' TV,"With songs made famous by the Beatles, five friendly bugs learn big lessons about the world around them – all from the safety of their own backyard.",TV Show
70034607,Bewafaa,Dharmesh Darshan,"Anil Kapoor, Akshay Kumar, Kareena Kapoor, Sushmita Sen, Shamita Shetty, Manoj Bajpayee, Kabir Bedi, Nafisa Ali, Supriya Pathak, Raj Premi, Supriya Karnik",India,21-Jul-19,2005,TV-PG,149 min,"Dramas, International Movies, Romantic Movies","A young woman faces pressure to marry her brother-in-law, after her sister dies while giving birth. But she's secretly in love with someone else.",Movie
70118801,Connected,Benny Chan,"Louis Koo, Barbie Hsu, Nick Cheung, Liu Ye, Louis Fan, Eddie Cheung, Flora Chan, Gong Beibi","China, Hong Kong",21-Jul-19,2008,TV-MA,111 min,"Action & Adventure, International Movies","In this remake of ""Cellular,"" a debt collector becomes embroiled in intrigue after answering a random phone call from a stranger begging for help.",Movie
80213654,D.L. Hughley: Contrarian,Jay Chapman,D.L. Hughley,United States,21-Jul-19,2018,TV-MA,58 min,Stand-Up Comedy,"D.L. Hughley riffs on hot-button political issues, celebrity scandals, his mother's tough love and more in a rapid-fire stand-up show in Philadelphia.",Movie
80158802,Demetri Martin: The Overthinker,"Jay Karas, Demetri Martin",Demetri Martin,United States,21-Jul-19,2018,TV-MA,56 min,Stand-Up Comedy,"With his signature one-liners and drawings, Demetri Martin muses on doughnut holes, dogs, sports bars, the alphabet's most aggressive letters and more.",Movie
70117354,The Beast Stalker,Dante Lam,"Nicholas Tse, Nick Cheung, Zhang Jing-chu, Miao Pu, Liu Kai-chi, Philip Keung, Kwok Jing-hung, Sherman Chung, Zhang He, Wong Suet-yin, Wong Sum-yin",Hong Kong,21-Jul-19,2008,TV-MA,110 min,"Action & Adventure, International Movies","Feeling guilty after a high-speed chase leaves a girl dead, a determined sergeant pursues the crime boss who triggered the fatal car accident.",Movie
81036524,The Midas Touch,Chi Keung Fung,"Chapman To, Charlene Choi, Gao Yunxiang, Shatina Chen, Alice Li, Jiayu Xie, Jiemeng Zhuang, Venus Wong, Ching-Wan Hui, Jennifer Zhang",Hong Kong,21-Jul-19,2013,TV-14,98 min,"Comedies, International Movies","A debt collector takes over the management of a group of starlets after their talent agent defaults on a loan, but soon finds he's in over his head.",Movie
70025372,The Twins Effect II,"Corey Yuen, Patrick Leung","Donnie Yen, Jaycee Chan, Charlene Choi, Gillian Chung, Wilson Chen Bo-Lin, Tony Leung Ka Fai, Qu Ying, Fan Bingbing, Xie Jing-jing, Daniel Wu, Edison Chen, Jackie Chan","Hong Kong, China",21-Jul-19,2004,TV-14,106 min,"Action & Adventure, Comedies, International Movies",An empress rules over a land where men are subservient to women. But a prophecy reveals that a boy will become king and restore the male regime.,Movie
70123160,Twins Mission,To-hoi Kong,"Sammo Kam-Bo Hung, Gillian Chung, Charlene Choi, Wu Jing, Yuen Wah, Jess Zhang, Steven Cheung, Lier Qiu, Shek Sau, Sam Lee, Andy Liang","Hong Kong, China",21-Jul-19,2007,TV-14,102 min,"Action & Adventure, International Movies","To retrieve a healing bead stolen from its guardian monks, a pair of bickering twin sisters face off against an entire gang of rival twins.",Movie
81035840,May You Prosper,"Hassan Hegazy, Shady Ali","Ahmed Rizk, Bosy, Bayoumi Fouad, Mahmoud Ellithy, Hayatem, Hesham Ismail, Tamer Shaltout, Alaa Morsy",Egypt,20-Jul-19,2017,TV-14,93 min,"Comedies, International Movies, Music & Musicals","A man's inability to conquer his personal insecurities and distrust of other people leads to problems with his on-again, off-again wife and their son.",Movie
81144516,Sexy Central,,"Jeana Ho Pui-yu, Joyce Cheng, Ava Liu, Shiga Lin, Kelly Chen Jia-li, Eric Suen Yiu-wai, Eric Kwok, Mix, Adam Pak, Patrick Tang",,20-Jul-19,2019,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","In the bustling center of Hong Kong, five young women reckon with betrayal, unrequited love and other matters of the heart.",TV Show
80997613,"¡Ay, mi madre!",Frank Ariza,"Estefanía de los Santos, Secun de la Rosa, Terele Pávez, María Alfonsa Rosso, Mariola Fuentes, Alfonso Sánchez, Paz Vega, Marta Torné, Concha Galán",Spain,19-Jul-19,2019,TV-MA,81 min,"Comedies, International Movies","When her estranged mother suddenly dies, a woman must follow the quirky instructions laid out in the will in order to collect an important inheritance.",Movie
80171362,Comedians in Cars Getting Coffee,Jerry Seinfeld,Jerry Seinfeld,United States,,2019,TV-14,6 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies","Jerry Seinfeld's roving talk show combines coffee, laughs and vintage cars into quirky, caffeine-fueled adventures with the sharpest minds in comedy.",TV Show
81092325,Iron Cowboy: The Story of the 50.50.50,Jacob Schwab,James Lawrence,United States,19-Jul-19,2018,TV-14,77 min,"Documentaries, Sports Movies","A record-setting triathlete dares to complete 50 Ironman races – a 2.4-mile swim, a 112-mile bike ride, and a 26.2-mile run – in 50 days in 50 states.",Movie
80192098,La casa de papel,,"Úrsula Corberó, Itziar Ituño, Álvaro Morte, Paco Tous, Enrique Arce, Pedro Alonso, María Pedraza, Alba Flores, Miguel Herrán, Jaime Lorente, Esther Acebo, Darko Peric, Kiti Mánver",Spain,,2019,TV-MA,3 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Eight thieves take hostages and lock themselves in the Royal Mint of Spain as a criminal mastermind manipulates the police to carry out his plan.,TV Show
80091742,Last Chance U,,"John Franklin III, DJ Law, Buddy Stephens, Brittany Wagner, Ronald Ollie",United States,,2019,TV-MA,4 Seasons,Docuseries,"In a docuseries set at one of NCAA football's most fertile recruiting grounds, guys with red flags seek to prove their worth on the field and in class.",TV Show
80160037,Queer Eye,,"Bobby Berk, Karamo Brown, Tan France, Antoni Porowski, Jonathan Van Ness",United States,,2019,TV-14,4 Seasons,Reality TV,"An all-new “Fab Five” advise men on fashion, grooming, food, culture and design in this modern reboot of the Emmy Award-winning reality series.",TV Show
80186926,​SAINT SEIYA: Knights of the Zodiac,,"Bryson Baugus, Emily Neves, Blake Shepard, Patrick Poole, Luci Christian, Adam Gibbs, Masakazu Morita, Fumiko Orikasa, Takahiro Sakurai, Hiroaki Miura, Satomi Sato, Katsuyuki Konishi",Japan,19-Jul-19,2019,TV-14,1 Season,"Anime Series, International TV Shows","Seiya and the Knights of the Zodiac rise again to protect the reincarnation of the goddess Athena, but a dark prophecy hangs over them all.",TV Show
80179782,The Epic Tales of Captain Underpants,,"Nat Faxon, Jay Gragnani, Ramone Hamilton, Sean Astin, Dayci Brookshire, Jorge Diaz, Evan Kishiyama",United States,,2019,TV-Y7,3 Seasons,"Kids' TV, TV Comedies",Fourth-grade friends George and Harold have a shared love of pranks and comic books – and turning their principal into an undies-wearing superhero.,TV Show
